<kalimat id=1>
minyak	NN
dan	CC
bank	NN
,	Z
General	NNP
Motors	NNP
,	Z
Imperial	NNP
Chemical	NNP
Industries	NNP
,	Z
British	NNP
American	NNP
Tobacco	NNP
,	Z
Siemens	NNP
dan	CC
USA	NNP
Steel	NNP
.	Z
</kalimat>
<kalimat id=5977>
Dalam	IN
konferensi	NN
tersebut	PR
,	Z
pemerintah	NN
Indonesia	NNP
yang	SC
diwakili	VB
ekonom	NN
Orde	NNP
Baru	NNP
binaan	NN
Amerika	NNP
Serikat	NNP
menyetujui	VB
keinginan	NN
para	DT
kapitalis	NN
untuk	SC
menjarah	VB
sumber daya alam	NN
Indonesia	NNP
.	Z
</kalimat>
<kalimat id=5978>
Freeport	NNP
mendapatkan	VB
gunung	NN
tembaga	NN
di	IN
Papua	NNP
Barat	NNP
,	Z
sebuah	NND
konsorsium	NN
AS	NNP
/	Z
Eropa	NNP
mendapatkan	VB
nikel	NN
.	Z
</kalimat>
<kalimat id=5979>
Raksasa	NN
Alcoa	NNP
mendapatkan	VB
bagian	NN
terbesar	JJ
bouksit	X
,	Z
perusahaan-perusahaan	NN
Amerika	NNP
,	Z
Jepang	NNP
,	Z
dan	CC
Prancis	NNP
mendapatkan	VB
hutan	NN
tropis	JJ
Sumatera	NNP
.	Z
</kalimat>
<kalimat id=5980>
Sejak	IN
1967	CD
,	Z
Orde	NNP
Baru	NNP
mulai	VB
meliberalisasi	VB
perekonomian	NN
nasional	JJ
dengan	SC
mengeluarkan	VB
Undang-Undang	NNP
Nomor	NNP
1	NNP
Tahun	NNP
1967	NNP
tentang	NNP
Penanaman	NNP
Modal	NNP
Asing	NNP
dan	CC
Freeport	NNP
menjadi	VB
perusahaan asing	NN
pertama	OD
yang	SC
menandatangani	VB
kontrak	NN
dengan	SC
rezim	NN
Orde	NNP
Baru	NNP
.	Z
</kalimat>
<kalimat id=5981>
Di	IN
area	NN
pertambangan	NN
yang	SC
dikuasai	VB
Freeport	NNP
diperkirakan	VB
cadangan	NN
emas	NN
mencapai	VB
63,7	CD
juta	CD
pon	NND
sedangkan	CC
tembaga	NN
50,9	CD
miliar	CD
pon	NND
.	Z
</kalimat>
<kalimat id=5982>
Ini	PR
lah	RP
konsesi	NN
yang	SC
diberikan	VB
Orde	NNP
Baru	NNP
kepada	IN
para	DT
kapitalis	NN
untuk	SC
merampok	VB
kekayaan	NN
alam	NN
Indonesia	NNP
sebagai	IN
imbalan	NN
atas	IN
dukungan	NN
pemerintah	NN
Amerika	NNP
Serikat	NNP
terhadap	IN
kekuasaan	NN
ditaktor	X
Soeharto	NNP
.	Z
</kalimat>
<kalimat id=5983>
Di	IN
awal	NN
kekuasaan	NN
-nya	PRP
,	Z
rezim	NN
Orde	NNP
Baru	NNP
mengemis	VB
kepada	IN
AS	NNP
agar	SC
mendapatkan	VB
utang	NN
dan	CC
bantuan	NN
mengatasi	VB
keterpurukan	NN
ekonomi	NN
Indonesia	NNP
.	Z
</kalimat>
<kalimat id=5984>
Untuk	SC
membantu	VB
Indonesia	NNP
,	Z
AS	NNP
menggunakan	VB
pendekatan	NN
multilateral	JJ
dengan	SC
melibatkan	VB
IMF	NNP
,	Z
Bank	NNP
Dunia	NNP
,	Z
ADB	NNP
,	Z
dan	CC
PBB	NNP
.	Z
</kalimat>
<kalimat id=5985>
AS	NNP
menekankan	VB
bahwa	SC
IMF	NNP
dan	CC
Bank	NNP
Dunia	NNP
harus	MD
terlibat	VB
aktif	JJ
dalam	IN
proses	NN
rekonstruksi	NN
perekonomian	NN
Indonesia	NNP
yang	SC
sedang	MD
hancur	JJ
.	Z
</kalimat>
<kalimat id=5986>
IMF	NNP
berperan	VB
dalam	IN
program	NN
stabilisasi	NN
ekonomi	NN
,	Z
penjadwalan	NN
kembali	VB
utang-utang	NN
Indonesia	NNP
,	Z
dan	CC
memobilisasi	VB
penggalangan	NN
utang	NN
baru	JJ
untuk	IN
Indonesia	NNP
.	Z
</kalimat>
<kalimat id=5987>
Sedangkan	CC
Bank	NNP
Dunia	NNP
memandu	VB
perencanaan	NN
pembangunan	NN
dan	CC
rekonstruksi	NN
Indonesia	NNP
.	Z
</kalimat>
<kalimat id=5988>
AS	NNP
juga	RB
menginginkan	VB
Orde	NNP
Baru	NNP
menjadikan	VB
buku-buku	NN
teks	NN
dan	CC
referensi	NN
dari	IN
universitas	NN
di	IN
Amerika	NNP
sebagai	IN
standar	NN
dalam	IN
program	NN
stabilisasi	NN
ekonomi	NN
.	Z
</kalimat>
<kalimat id=5989>
Sejak	IN
itu	PR
lah	RP
utang	NN
luar negeri	NN
dijadikan	VB
sumber	NN
pembiayaan	NN
pembangunan	NN
Indonesia	NNP
.	Z
</kalimat>
<kalimat id=5990>
Utang	NN
luar negeri	NN
yang	SC
pada	IN
awal	NN
-nya	PRP
dinyatakan	VB
pemerintah	NN
sebagai	IN
pelengkap	NN
malah	CC
menjadi	VB
candu	NN
.	Z
</kalimat>
<kalimat id=5991>
Doktrinisasi	X
utang	NN
luar negeri	NN
sebagai	IN
anggaran	NN
penerimaan	NN
pembangunan	NN
,	Z
menyebabkan	VB
negara	NN
tidak	NEG
merasakan	VB
APBN	NN
telah	MD
mengalami	VB
pendarahan	NN
mulai	VB
tahun	NN
1986	CD
.	Z
</kalimat>
<kalimat id=5992>
Sejak	IN
itu	PR
Indonesia	NNP
terperosok	VB
dalam	IN
jebakan	NN
utang	NN
sehingga	SC
pemerintah	NN
selalu	RB
bergantung	VB
kepada	IN
asing	NN
.	Z
</kalimat>
<kalimat id=5993>
Hayter	NNP
dan	CC
Pomfret	NNP
mengingatkan	VB
utang	NN
luar negeri	NN
tidak	NEG
akan	MD
disalurkan	VB
jika	SC
tidak	NEG
ada	VB
keuntungan	NN
ekonomi	NN
bagi	IN
pemberi	NN
utang	NN
.	Z
</kalimat>
<kalimat id=5994>
utang	NN
luar negeri	NN
merupakan	VB
metode	NN
ampuh	JJ
bagi	IN
para	DT
kreditor	NN
untuk	SC
menguasai	VB
SDA	NN
Indonesia	NNP
sekaligus	RB
menggali	VB
keuntungan	NN
finansial	JJ
dari	IN
proyek	NN
dan	CC
bunga	NN
utang	NN
luar negeri	NN
.	Z
</kalimat>
<kalimat id=5995>
John	NNP
Perkins	NNP
dalam	IN
buku	NN
-nya	PRP
mengungkapkan	VB
tim	NN
-nya	PRP
bekerja	VB
untuk	SC
meyakinkan	VB
pemerintah	NN
Indonesia	NNP
melakukan	VB
pembangunan infrastruktur	NN
jalan	NN
raya	JJ
,	Z
pembangkit	NN
listrik	NN
,	Z
pelabuhan	NN
,	Z
bandar udara	NN
,	Z
dan	CC
kawasan	NN
industri	NN
yang	SC
dibiayai	VB
oleh	IN
utang	NN
luar negeri	NN
dari	IN
Bank	NNP
Dunia	NNP
,	Z
Bank	NNP
Pembangunan	NNP
Asia	NNP
,	Z
dan	CC
USAID	NNP
.	Z
</kalimat>
<kalimat id=5996>
Setiap	CD
pinjaman	NN
selalu	RB
disertai	VB
syarat	NN
yaitu	SC
pemerintah	NN
Indonesia	NNP
harus	MD
menggunakan	VB
perusahaan	NN
rekayasa	NN
dan	CC
konstruksi	NN
dari	IN
Amerika	NNP
Serikat	NNP
.	Z
</kalimat>
<kalimat id=5997>
Dana	NN
utang	NN
luar negeri	NN
untuk	IN
Indonesia	NNP
tidak	NEG
pernah	MD
ditransfer	VB
ke	IN
rekening	NN
pemerintah	NN
,	Z
melainkan	CC
ditransfer	VB
dari	IN
Washington	NNP
langsung	RB
ke	IN
rekening	NN
kantor	NN
perusahaan-perusahaan	NN
rekayasa	NN
dan	CC
konstruksi	NN
Amerika	NNP
Serikat	NNP
.	Z
</kalimat>
<kalimat id=5998>
Sebaliknya	CC
pemerintah	NN
Indonesia	NNP
harus	MD
membayar	VB
cicilan	NN
pokok	NN
dan	CC
bunga	NN
-nya	PRP
.	Z
</kalimat>
<kalimat id=5999>
Cicilan	NN
Pokok	NN
dan	CC
Bunga	NN
utang	NN
luar negeri	NN
Pemerintah	NN
dan	CC
Swasta	JJ
</kalimat>
<kalimat id=6000>
Dominasi	NN
pinjaman	NN
utang	NN
luar negeri	NN
dalam	IN
bentuk	NN
pinjaman	NN
proyek	NN
membuka	VB
luas	JJ
praktik	NN
mark	FW
up	FW
.	Z
</kalimat>
<kalimat id=6001>
Dalam	IN
penyusunan	NN
proyek	NN
yang	SC
dibiayai	VB
utang	NN
luar negeri	NN
,	Z
nilai	NN
proyek	NN
-nya	PRP
terlebih	RB
dahulu	NN
di-mark up	VB
rata-rata	JJ
30	CD
%	SYM
oleh	IN
kreditor	NN
.	Z
</kalimat>
<kalimat id=6002>
Setelah	SC
di-mark up	VB
,	Z
pinjaman	NN
utang	NN
luar negeri	NN
itu	PR
pun	RP
dikorupsi	VB
.	Z
</kalimat>
<kalimat id=6003>
Menurut	IN
Jeffrey	NNP
Winters	NNP
selama	IN
kekuasaan	NN
Orde	NNP
Baru	NNP
,	Z
US	NNP
$	SYM
10	CD
miliar	CD
pinjaman	NN
Bank	NNP
Dunia	NNP
dikorupsi	VB
dari	IN
total	NN
pinjaman	NN
US	NNP
$	SYM
30	CD
miliar	CD
.	Z
</kalimat>
<kalimat id=6004>
Dalam	IN
skop	NN
yang	SC
lebih	RB
luas	JJ
,	Z
ketua	NNP
Tim	NNP
Ahli	NNP
Korupsi	NNP
ADB	NNP
Soewardi	NNP
menyatakan	VB
sekitar	IN
30	CD
-	Z
50	CD
%	SYM
utang	NN
luar negeri	NN
pemerintah	NN
dikorupsi	VB
.	Z
</kalimat>
<kalimat id=6005>
Pada	IN
akhir	NN
-nya	PRP
beban	NN
cicilan	NN
pokok	NN
dan	CC
bunga	NN
utang	NN
luar negeri	NN
Indonesia	NNP
,	Z
termasuk	VB
biaya	NN
mark	FW
up	FW
dan	CC
korupsi	NN
menjadi	VB
tanggungan	NN
rakyat	NN
.	Z
</kalimat>
<kalimat id=6006>
Pola	NN
pembangunan	NN
Orde	NNP
Baru	NNP
yang	SC
berorientasi	VB
pertumbuhan	NN
growth	FW
oriented	FW
dengan	SC
menganakemaskan	VB
para	DT
konglomerat	NN
khusus	JJ
-nya	PRP
kalangan	NN
non	NEG
pribumi	NN
menimbulkan	VB
kesenjangan	NN
luar biasa	JJ
.	Z
</kalimat>
<kalimat id=6007>
Pada	IN
saat	NN
pertumbuhan ekonomi	NN
Orde	NNP
Baru	NNP
berada	VB
pada	IN
tingkat	NN
tertinggi	JJ
,	Z
pendapatan per kapita	NN
mencapai	VB
US	NNP
$	SYM
3.500	CD
.	Z
</kalimat>
<kalimat id=6008>
Namun	CC
bila	SC
dihitung	VB
berdasarkan	VB
GNP	FW
saja	RB
maka	SC
pendapatan per kapita	NN
Indonesia	NNP
hanya	RB
US	NNP
$	SYM
960	CD
.	Z
</kalimat>
<kalimat id=6009>
Ini	PR
berarti	VB
US	NNP
$	SYM
2.540	CD
per kapita	CD
dinikmati	VB
oleh	IN
asing	NN
.	Z
</kalimat>
<kalimat id=6010>
Dari	IN
pendapatan per kapita	NN
sebesar	JJ
US	NNP
$	SYM
960	CD
itu	PR
pun	RP
80	CD
%	SYM
-nya	PRP
dikuasai	VB
oleh	IN
300	CD
konglomerat	NN
,	Z
200	CD
juta	CD
lebih	RB
rakyat	NN
Indonesia	NNP
hanya	RB
mendapatkan	VB
20	CD
%	SYM
.	Z
</kalimat>
<kalimat id=6011>
Konglomerat	NN
non	NEG
pribumi	NN
yang	SC
berjumlah	VB
224	CD
menguasai	VB
90	CD
%	SYM
aset	NN
seluruh	CD
konglomerat	NN
Indonesia	NNP
,	Z
sedangkan	CC
konglomerat	NN
pribumi	NN
yang	SC
jumlah	NN
-nya	PRP
76	CD
aset	NN
-nya	PRP
kurang	RB
dari	IN
10	CD
%	SYM
aset	NN
konglomerat	NN
non	NEG
pribumi	NN
.	Z
</kalimat>
<kalimat id=6012>
Atas nama	NN
pembangunan	NN
,	Z
para	DT
konglomerat	NN
mencaplok	VB
sektor-sektor	NN
perekonomian	NN
dari	IN
hulu	NN
ke	IN
hilir	NN
,	Z
menggusur	VB
tanah	NN
dan	CC
sumber-sumber	NN
penghidupan	NN
masyarakat	NN
.	Z
</kalimat>
<kalimat id=6013>
Karena	IN
itu	PR
pembangunan	NN
Orde	NNP
Baru	NNP
identik	JJ
dengan	SC
marginalisasi	NN
rakyat	NN
.	Z
</kalimat>
<kalimat id=6014>
Hal	NN
ini	PR
disebabkan	VB
pemberian	NN
akses	NN
sumber daya	NN
ekonomi	NN
dan	CC
akses	NN
permodalan	NN
secara	IN
luar biasa	JJ
oleh	IN
rezim	NN
Soeharto	NNP
kepada	IN
para	DT
konglomerat	NN
dan	CC
kroni-kroni	NN
-nya	PRP
.	Z
</kalimat>
<kalimat id=6015>
Dalam	IN
catatan	NN
Rachmat	NNP
Basoeki	NNP
,	Z
Trio	NNP
RMS	NNP
Radius	NNP
-	NNP
Mooy-Sumarlin	NNP
yang	SC
mengendalikan	VB
kebijakan	NN
keuangan	NN
negara	NN
,	Z
melalui	VB
Bank	NNP
Indonesia	NNP
secara	IN
diam-diam	RB
menyalurkan	VB
Kredit	NN
Pembauran	NN
untuk	IN
industri	NN
tanpa	IN
agunan	NN
.	Z
</kalimat>
<kalimat id=6016>
Jumlah	NN
kredit	NN
KLBI	NNP
selama	IN
1985	CD
-	Z
1988	CD
yang	SC
telah	MD
dikucurkan	VB
pemerintah	NN
kepada	IN
konglomerat	NN
mencapai	VB
Rp	SYM
100	CD
triliun	CD
.	Z
</kalimat>
<kalimat id=6017>
Tidak	NEG
puas	JJ
menguras	VB
uang	NN
negara	NN
melalui	VB
BI	NNP
,	Z
para	DT
konglomerat	NN
kembali	VB
dimanjakan	VB
oleh	IN
Menteri	NNP
Keuangan	NNP
JB	NNP
Sumarlin	NNP
dengan	SC
mengeluarkan	VB
Pakto	NNP
88	NNP
yang	SC
menjadi	VB
awal	NN
liberalisasi	NN
sistem	NN
perbankan	NN
Indonesia	NNP
.	Z
</kalimat>
<kalimat id=6018>
Paket	NN
deregulasi	NN
perbankan	NN
ini	PR
memberikan	VB
kemudahan	NN
bagi	IN
pengusaha	NN
mendirikan	VB
bank devisa	NN
hanya	RB
bermodal	VB
Rp	SYM
100	CD
miliar	CD
dengan	IN
syarat	NN
personalia	NN
yang	SC
sangat	RB
ringan	JJ
.	Z
</kalimat>
<kalimat id=6019>
Hal	NN
ini	PR
memberikan	VB
kesempatan	NN
konglomerat	NN
yang	SC
bermental	VB
perampok	NN
pun	RP
dapat	MD
duduk	VB
sebagai	IN
komisaris	NN
dan	CC
direktur	NN
bank	NN
.	Z
</kalimat>
<kalimat id=6020>
Para	DT
konglomerat	NN
selain	CC
membidik	VB
bank	NN
pemerintah	NN
sebagai	IN
sumber	NN
dana	NN
konglomerasi	NN
,	Z
juga	RB
menjadikan	VB
bank	NN
swasta	JJ
yang	SC
mereka	PRP
dirikan	VB
sebagai	IN
sumber	NN
permodalan	NN
.	Z
</kalimat>
<kalimat id=6021>
Atas nama	NN
pembangunan	NN
,	Z
melalui	VB
sistem	NN
perbankan	NN
ribawi	X
para	DT
konglomerat	NN
menghisap	VB
ratusan	CD
triliun	CD
uang	NN
rakyat	NN
untuk	IN
kepentingan	NN
konglomerasi	NN
mereka	PRP
.	Z
</kalimat>
<kalimat id=6022>
Tidak	NEG
lah	RP
aneh	JJ
banyak	CD
bank	NN
swasta	JJ
melakukan	VB
pelanggaran	NN
BMPK	NN
Batas	NN
Minimum	NN
Penyaluran	NN
Kredit	NN
karena	SC
sebagian besar	NN
dana	NN
kredit	NN
bank	NN
disalurkan	VB
kepada	IN
kelompok	NN
usaha	NN
mereka	PRP
sendiri	NN
.	Z
</kalimat>
<kalimat id=6023>
Datang	VB
-nya	PRP
krisis moneter	NN
1997	CD
mengungkap	VB
ratusan	CD
triliun	CD
kredit	NN
macet	JJ
pada	IN
sistem	NN
perbankan	NN
nasional	JJ
.	Z
</kalimat>
<kalimat id=6024>
Namun	CC
para	DT
konglomerat	NN
sejak	IN
medio	NN
1996	CD
telah	MD
melarikan	VB
dana	NN
lebih	RB
dari	IN
US	NNP
$	SYM
100	CD
miliar	CD
dari	IN
bank-bank	NN
di	IN
Indonesia	NNP
ke	IN
bank-bank	NN
di	IN
Singapura	NNP
</kalimat>
<kalimat id=6025>
Komite	NNP
Privatisasi	NNP
memutuskan	VB
menerima	VB
usulan	NN
Kementerian	NNP
BUMN	NNP
untuk	SC
memprivatisasi	VB
37	CD
Badan	NN
Usaha	NN
Milik	NN
Negara	NN
.	Z
</kalimat>
<kalimat id=6026>
BUMN	NN
yang	SC
diprivatisasi	VB
mencakup	VB
34	CD
BUMN	NN
yang	SC
baru	MD
memasuki	VB
program	NN
privatisasi	NN
tahun	NN
2008	CD
dan	CC
3	CD
BUMN	NN
yang	SC
privatisasi	NN
-nya	PRP
tertunda	VB
di	IN
tahun	NN
2007	CD
.	Z
</kalimat>
<kalimat id=6027>
BUMN-BUMN	NN
ini	PR
akan	MD
diprivatisasi	VB
melalui	VB
penawaran	NN
saham	NN
perdana	OD
IPO	FW
di	IN
pasar modal	NN
dan	CC
penjualan	NN
langsung	RB
kepada	IN
investor	NN
strategis	JJ
strategic	FW
sales	FW
yang	SC
ditunjuk	VB
oleh	IN
pemerintah	NN
Bisnis	NNP
Indonesia	NNP
,	Z
5	CD
/	Z
2	CD
/	Z
2008	CD
.	Z
</kalimat>
<kalimat id=6028>
Sekretaris	NNP
Kementerian	NNP
BUMN	NNP
Muhammad	NNP
Said	NNP
Didu	NNP
menyatakan	VB
Kementerian	NNP
BUMN	NNP
siap	VB
melepas	VB
seluruh	CD
saham	NN
pemerintah	NN
pada	IN
14	CD
BUMN	NN
sektor	NN
industri	NN
sedangkan	CC
Menteri	NNP
Negara	NNP
BUMN	NNP
Sofyan	NNP
Djalil	NNP
menyatakan	VB
pemerintah	NN
akan	MD
menjual	VB
12	CD
BUMN	NN
kepada	IN
investor	NN
strategis	JJ
dari	IN
37	CD
BUMN	NN
yang	SC
diprivatisasi	VB
.	Z
</kalimat>
<kalimat id=6029>
Keputusan	NN
pemerintah	NN
melakukan	VB
privatisasi	NN
besar-besaran	JJ
sangat	RB
mengejutkan	VB
.	Z
</kalimat>
<kalimat id=6030>
Sebab	SC
belum	NEG
pernah	MD
privatisasi	NN
dilaksanakan	VB
sebanyak	CD
37	CD
BUMN	NN
sekaligus	RB
dalam	IN
setahun	NN
.	Z
</kalimat>
<kalimat id=6031>
Sejak	IN
kebijakan	NN
privatisasi	NN
dimulai	VB
pada	IN
tahun	NN
1991	CD
,	Z
privatisasi	NN
terbesar	JJ
menimpa	VB
4	CD
buah	NND
BUMN	NN
dalam	IN
satu	CD
tahun	NN
.	Z
</kalimat>
<kalimat id=6032>
Privatisasi	NN
paling	RB
menghebohkan	VB
terjadi	VB
pada	IN
tahun	NN
2002	CD
ketika	SC
pemerintah	NN
menjual	VB
41,94	CD
%	SYM
saham	NN
Indosat	NNP
kepada	IN
Singapura	NNP
dengan	IN
harga obral	NN
US	NNP
$	SYM
608,4	CD
juta	CD
.	Z
</kalimat>
<kalimat id=6033>
Padahal	CC
tahun	NN
tersebut	PR
Indosat	NNP
baru	JJ
saja	RB
membeli	VB
25	CD
%	SYM
saham	NN
Satelindo	NNP
dari	IN
De	NNP
Te	NNP
Asia	NNP
senilai	NN
US	NNP
$	SYM
350	CD
juta	CD
.	Z
</kalimat>
<kalimat id=6034>
Dengan	IN
pembelian	NN
tersebut	PR
kepemilikan	NN
Indosat	NNP
atas	IN
Satelindo	NNP
genap	JJ
100	CD
%	SYM
dengan	SC
nilai	NN
perkiraan	NN
US	NNP
$	SYM
1,3	CD
miliar	CD
.	Z
</kalimat>
<kalimat id=6035>
Di	IN
samping	NN
memiliki	VB
Satelindo	NNP
,	Z
Indosat	NNP
juga	RB
mempunyai	VB
anak perusahaan	NN
IM3	NNP
,	Z
Lintasarta	NNP
,	Z
dan	CC
MGTI	NNP
.	Z
</kalimat>
<kalimat id=6036>
Pada	IN
tahun	NN
2001	CD
penerimaan	NN
negara	NN
dari	IN
pajak	NN
dan	CC
dividen	NN
Indosat	NNP
mencapai	VB
Rp	SYM
1,4	CD
triliun	CD
.	Z
</kalimat>
<kalimat id=6037>
Jadi	VB
dari	IN
sisi	NN
finansial	JJ
saja	RB
pemerintah	NN
Indonesia	NNP
sangat	RB
dirugikan	VB
.	Z
</kalimat>
<kalimat id=6038>
Sejak	IN
awal	NN
privatisasi	NN
Indosat	NNP
sudah	MD
tidak	NEG
transparan	JJ
.	Z
</kalimat>
<kalimat id=6039>
Singapura	NNP
yang	SC
menawar	VB
Indosat	NNP
melalui	VB
salah satu	CD
sayap	NN
bisnis	NN
BUMN	NN
milik	NN
-nya	PRP
.	Z
</kalimat>
<kalimat id=6040>
Aneh	JJ
-nya	PRP
,	Z
ketika	SC
penanda tangan	NN
persetujuan	NN
pembelian	NN
saham	NN
Indosat	NNP
,	Z
nama	NN
pembeli	NN
yang	SC
muncul	VB
bukan	NEG
-nya	PRP
STT	NNP
melainkan	CC
Indonesia	NNP
Communications	NNP
Limited	NNP
ICL	NNP
yang	SC
berkedudukan	VB
di	IN
Mauritius	NNP
,	Z
sebuah	NND
negara	NN
yang	SC
menjadi	VB
surga	NN
pencucian	NN
uang	NN
.	Z
</kalimat>
<kalimat id=6041>
Kepada	IN
Metrotv	NNP
Gus	NNP
Dur	NNP
mensinyalir	VB
adanya	NN
komisi	NN
7	CD
persen	CD
atau	CC
sekitar	IN
39	CD
juta	CD
dolar	NN
dari	IN
total	NN
nilai	NN
penjualan	NN
yang	SC
masuk	VB
ke	IN
kas	NN
PDI	NNP
-	NNP
Perjuangan	NNP
untuk	IN
pemenangan	NN
pemilu	NN
pada	IN
tahun	NN
2004	CD
Hidayatullah	NNP
:	Z
2002	CD
.	Z
</kalimat>
<kalimat id=6042>
Belajar	VB
dari	IN
kasus	NN
privatisasi	NN
Indosat	NNP
,	Z
kemungkinan	NN
obral	VB
besar-besaran	JJ
BUMN	NN
tahun	NN
ini	PR
merupakan	VB
upaya	NN
untuk	SC
menggalang	VB
dana	NN
pemenangan	NN
pemilu	NN
2009	CD
bisa	MD
saja	RB
terjadi	VB
.	Z
</kalimat>
<kalimat id=6043>
Semestinya	RB
masyarakat	NN
mulai	VB
sekarang	NN
mewaspadai	VB
pengompasan	NN
harta	NN
negara	NN
oleh	IN
oknum-oknum	NN
rakus	JJ
dan	CC
tamak	JJ
.	Z
</kalimat>
<kalimat id=6044>
Jika	SC
tidak	NEG
,	Z
di	IN
tengah	NN
kesulitan	NN
hidup	NN
masyarakat	NN
saat	NN
ini	PR
,	Z
aset	NN
negara	NN
terus	RB
menyusut	VB
sementara	SC
asing	NN
semakin	RB
menguasai	VB
negeri	NN
ini	PR
.	Z
</kalimat>
<kalimat id=6045>
Kebijakan	NN
privatisasi	NN
dari	IN
tahun	NN
1991	CD
hingga	IN
tahun	NN
1997	CD
dilakukan	VB
dengan	IN
penjualan	NN
saham	NN
perdana	OD
di	IN
pasar modal	NN
dalam	NN
negeri	NN
dan	CC
pasar modal	NN
luar	NN
negeri	NN
.	Z
</kalimat>
<kalimat id=6046>
Tahun	NN
1991	CD
pemerintah	NN
menjual	VB
35	CD
%	SYM
saham	NN
PT	NNP
Semen	NNP
Gresik	NNP
kemudian	CC
dilanjutkan	VB
pada	IN
tahun	NN
1994	CD
,	Z
pemerintah	NN
menjual	VB
35	CD
%	SYM
saham	NN
PT	NNP
Indosat	NNP
.	Z
</kalimat>
<kalimat id=6047>
Tahun	NN
1995	CD
,	Z
pemerintah	NN
menjual	VB
35	CD
%	SYM
saham	NN
PT	NNP
Tambang	NNP
Timah	NNP
dan	CC
23	CD
%	SYM
saham	NN
PT	NNP
Telkom	NNP
,	Z
tahun	NN
1996	CD
saham	NN
BNI	NNP
didivestasi	VB
25	CD
%	SYM
dan	CC
tahun	NN
1997	CD
saham	NN
PT	NNP
Aneka	NNP
Tambang	NNP
dijual	VB
sebanyak	CD
35	CD
%	SYM
.	Z
</kalimat>
<kalimat id=6048>
Kebijakan	NN
privatisasi	NN
pada	IN
masa	NN
Orde	NNP
Baru	NNP
ini	PR
dilakukan	VB
untuk	SC
menutupi	VB
pembayaran	NN
utang	NN
luar negeri	NN
utang	X
luar negeri	X
Indonesia	NNP
yang	SC
jumlah	NN
-nya	PRP
terus	RB
membengkak	VB
.	Z
</kalimat>
<kalimat id=6049>
Tahun	NN
1985	CD
utang	NN
luar negeri	NN
pemerintah	NN
sudah	MD
mencapai	VB
US	NNP
$	SYM
25,321	CD
miliar	CD
.	Z
</kalimat>
<kalimat id=6050>
Pada	IN
tahun	NN
1991	CD
jumlah	NN
utang	NN
luar negeri	NN
pemerintah	NN
membengkak	VB
dua	CD
kali	NND
lipat	VB
menjadi	VB
US	NNP
$	SYM
45,725	CD
miliar	CD
.	Z
</kalimat>
<kalimat id=6051>
Jumlah	NN
utang	NN
luar negeri	NN
pemerintah	NN
terus	RB
bertambah	VB
hingga	IN
tahun	NN
1995	CD
mencapai	VB
US	NNP
$	SYM
59,588	CD
miliar	CD
.	Z
</kalimat>
<kalimat id=6052>
Pemasukan	NN
dari	IN
hasil	NN
privatisasi	NN
BUMN	NN
tahun	NN
1995	CD
-	Z
1997	CD
yang	SC
digunakan	VB
pemerintah	NN
untuk	SC
membayar	VB
utang	NN
luar negeri	NN
dapat	MD
menurunkan	VB
utang	NN
luar negeri	NN
pemerintah	NN
menjadi	VB
US	NNP
$	SYM
53,865	CD
miliar	CD
pada	IN
tahun	NN
1997	CD
.	Z
</kalimat>
<kalimat id=6053>
Sejak	IN
ekonomi	NN
Indonesia	NNP
berada	VB
dalam	IN
pengawasan	NN
IMF	NNP
,	Z
Indonesia	NNP
ditekan	VB
untuk	SC
melakukan	VB
reformasi ekonomi	NN
program	NN
penyesuaian	NN
struktural	JJ
yang	SC
didasarkan	VB
pada	IN
pemikiran	NN
ekonomi	NN
Kapitalisme	NN
-	Z
Neoliberal	JJ
.	Z
</kalimat>
<kalimat id=6054>
intervensi	NN
pemerintah	NN
harus	MD
dihilangkan	VB
atau	CC
diminimumkan	VB
.	Z
</kalimat>
<kalimat id=6055>
swastanisasi	NN
perekonomian	NN
Indonesia	NNP
seluas-luasnya	RB
.	Z
</kalimat>
<kalimat id=6056>
liberalisasi	NN
seluruh	CD
kegiatan	NN
ekonomi	NN
dengan	SC
menghilangkan	VB
segala	CD
bentuk	NN
proteksi	NN
dan	CC
subsidi	NN
.	Z
</kalimat>
<kalimat id=6057>
memperbesar	VB
dan	CC
memperlancar	VB
arus	NN
masuk	VB
modal asing	NN
dengan	IN
fasilitas	NN
yang	SC
lebih	RB
besar	JJ
.	Z
</kalimat>
<kalimat id=6058>
Di	IN
bawah	NN
IMF	NNP
,	Z
Indonesia	NNP
dipaksa	VB
mengetatkan	VB
anggaran	NN
dengan	IN
pengurangan	NN
dan	CC
penghapusan	NN
subsidi	NN
,	Z
menaikkan	VB
harga	NN
barang-barang	NN
pokok	NN
dan	CC
public	FW
utilities	FW
,	Z
peningkatan	NN
penerimaan	NN
sektor	NN
pajak	NN
dan	CC
penjualan	NN
aset-aset	NN
negara	NN
dengan	SC
memprivatisasi	VB
BUMN	NN
.	Z
</kalimat>
<kalimat id=6059>
Program	NN
privatisasi	NN
yang	SC
sudah	MD
dijalankan	VB
Orde	NNP
Baru	NNP
dilanjutkan	VB
lagi	RB
dengan	SC
memperbanyak	VB
jumlah	NN
BUMN	NN
yang	SC
dijual	VB
baik	CC
di	IN
pasar modal	NN
maupun	CC
kepada	IN
investor	NN
strategis	JJ
.	Z
</kalimat>
<kalimat id=6060>
Tahun	NN
1998	CD
pemerintah	NN
kembali	VB
menjual	VB
14	CD
%	SYM
